age,birthdate,birthplace,category,hand,height,id,links,name,nationality,photo_url,points,ranking,short_name,side,updated_at,url
25,2001-03-17,Málaga,women,,183,437,,Marta Caparros Maldonado,ES,https://storage.googleapis.com/fantasypadeltour/player-api/marta-caparros-maldonado.webp,1464,41,Caparros,drive,2026-07-13T14:01:03+02:00,
18,2008-01-25,,women,,,1564,,Marta Eugenio Barrera,ES,,89,256,Eugenio,,2026-07-13T14:01:08+02:00,
43,1983-01-16,Las Palmas de Gran Canaria,women,,173,419,,Marta Marrero,ES,https://storage.googleapis.com/fantasypadeltour/player-api/marta-marrero.webp,199,168,Marrero,backhand,2026-07-13T14:01:06+02:00,
31,1995-02-13,Madrid,women,,,508,,Marta Morga Alonso,US,,73,294,Morga,,2026-07-15T12:01:14+02:00,
29,1997-02-14,Madrid,women,,170,422,,Marta Ortega Gallego,ES,https://storage.googleapis.com/fantasypadeltour/player-api/marta-ortega-gallego.webp,6197,10,Ortega,drive,2026-07-13T14:01:02+02:00,
13,2012-09-02,"JaÃ©n, Spain",women,,162,1597,,Marta Ortiz Montoya,ES,,53,355,Ortiz,,2026-07-13T14:01:10+02:00,
17,2009-01-21,,women,,,1577,,Marta Suñer Mas,ES,,28,494,Suñer,,2026-07-13T14:01:13+02:00,
31,1995-04-12,Madrid,women,,163,420,,Marta Talavan,ES,https://storage.googleapis.com/fantasypadeltour/player-api/marta-talavan.webp,1414,43,Talavan,drive,2026-07-13T14:01:03+02:00,
18,2008-07-05,Pamplona,women,,166,469,,Martina Calvo Santamaria,ES,https://storage.googleapis.com/fantasypadeltour/player-api/martina-calvo-santamaria.webp,5149,12,Calvo,backhand,2026-07-13T14:01:02+02:00,
22,2004-04-26,Pamplona,women,,165,440,,Martina Fassio Goyeneche,AR,https://storage.googleapis.com/fantasypadeltour/player-api/martina-fassio-goyeneche.webp,2664,23,Fassio,drive,2026-07-13T14:01:02+02:00,
18,2007-11-06,,women,,,1603,,Martina Mantova,IT,,43,388,Mantova,,2026-07-13T14:01:11+02:00,
25,2001-05-31,Tampere,women,,174,565,,Martina Minetti,FI,,133,203,Minetti,backhand,2026-07-13T14:01:07+02:00,
32,1994-06-16,Brescia,women,,165,527,,Martina Parmigiani,IT,,449,107,Parmigiani,drive,2026-07-15T12:03:00+02:00,
28,1997-08-29,Tivoli,women,,170,621,,Martina Pugliesi,IT,,5,1126,Pugliesi,drive,2026-07-15T16:03:02+02:00,
16,2010-04-10,Zaragoza,women,,170,812,,Martina Vera Cebollero,ES,,259,145,Vera,backhand,2026-07-13T14:01:06+02:00,
26,2000-02-06,,women,,,2226,,Maryam Al Balushi,OM,,13,790,Al Balushi,,2026-07-15T08:00:32+02:00,
20,2006-05-16,,women,,,2246,,Maryam Alhashimi,AE,,18,635,Alhashimi,,2026-07-15T16:00:48+02:00,
33,1993-07-09,,women,,,1314,,Marziya Abdulmazhit,KZ,,8,971,Abdulmazhit,,2026-07-13T14:01:22+02:00,
17,2009-04-24,,women,,,2064,,Matilde Laura,IT,,13,790,Laura,,2026-07-13T14:01:18+02:00,
17,2009-03-07,Fabriano,women,,,1380,,Matilde Minelli,IT,,170,181,Minelli,drive,2026-07-13T14:01:06+02:00,
16,2009-12-21,,women,,,1706,,Maya Koltunoff,IL,,14,744,Koltunoff,,2026-07-13T14:01:17+02:00,
40,1986-06-05,,women,,,1713,,May Anne Stephanie Dela Torre Raquel,PH,,6,1170,Anne,,2026-07-13T14:01:22+02:00,
26,2000-01-01,,women,,,1826,,Mayra Georgina Vespa,IT,,5,1211,Georgina,,2026-07-13T14:01:24+02:00,
33,1993-06-05,,women,,,1729,,Mayumi Jane Toribio,PH,,21,583,Jane,,2026-07-13T14:01:15+02:00,
27,1999-07-11,,women,,,2146,,Megan Ward,GB,,10,910,Ward,,2026-07-13T14:01:20+02:00,
35,1991-03-28,,women,,,1894,,Meisy Jolly Lee,GH,,14,744,Jolly,,2026-07-13T14:01:17+02:00,
27,1999-04-24,Valladolid,women,,172,428,,Melania Merino Saez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/melania-merino-saez.webp,1228,53,Merino,drive,2026-07-13T14:01:03+02:00,
30,1995-10-30,,women,,,1708,,Melanie Lau,MY,,77,277,Lau,,2026-07-13T14:01:09+02:00,
42,1983-11-02,,women,,,1660,,Melati Anhar,ZZ,,59,332,Anhar,,2026-07-13T14:01:10+02:00,
36,1989-12-17,,women,,,2240,,Melina Bois,AR,,8,971,Bois,,2026-07-15T16:02:46+02:00,
16,2009-08-23,,women,,,1705,,Melina Fawaz,SN,,16,674,Fawaz,,2026-07-13T14:01:16+02:00,
36,1990-07-08,Paris,women,,180,552,,Melissa Martin,FR,,239,150,Martin,backhand,2026-07-13T14:01:06+02:00,
20,2006-05-21,,women,,,782,,Melissa Rodriguez Mayen,MX,,22,568,Rodriguez,,2026-07-13T14:01:15+02:00,
34,1992-07-01,,women,,,2229,,Meray Aziz,EG,,10,910,Aziz,,2026-07-15T16:01:52+02:00,
24,2002-01-02,,women,,,2520,,Merel Van Houten,NL,,52,358,Van Houten,,2026-07-13T14:01:10+02:00,
25,2001-04-15,,women,,,1535,,Merituuli Saarela,FI,,19,615,Saarela,,2026-07-13T14:01:15+02:00,
38,1987-10-03,,women,,,1832,,Micaela Moroni,IT,,58,334,Moroni,,2026-07-13T14:01:10+02:00,
23,2003-03-04,,women,,,796,,Micaela Para,PT,,135,200,Para,,2026-07-13T14:01:07+02:00,
27,1998-11-09,Melzo,women,,173,701,,Michela Zaccagnini,IT,,103,233,Zaccagnini,drive,2026-07-15T16:04:56+02:00,
,,,women,,,2404,,Michele Treptow,BR,,,,Treptow,,2026-07-09T16:02:08+02:00,
25,2001-01-14,Cochabamba,women,,162,2236,,Michelle Doria Medina Aviles,BO,,10,910,Doria,drive,2026-07-15T12:04:42+02:00,
24,2002-02-07,,women,,,2516,,Michelle Van Mol,BE,,8,971,Van Mol,,2026-07-13T14:01:21+02:00,
40,1986-05-24,Frederikssund,women,,175,2210,,Mie Skov,DK,,21,583,Skov,backhand,2026-07-13T14:01:15+02:00,
21,2004-07-26,,women,,,1301,,Milana Kulayeva,KZ,,8,971,Kulayeva,,2026-07-13T14:01:21+02:00,
44,1982-03-10,,women,,,897,,Minghui Wu,CN,,46,375,Wu,,2026-07-13T14:01:11+02:00,
29,1997-05-14,Sabadell - Barcelona,women,,170,600,,Mireia Herrada Ruiz,ES,https://storage.googleapis.com/fantasypadeltour/player-api/mireia-herrada-ruiz.webp,0,1433,Herrada,backhand,2026-06-26T04:00:46+02:00,
23,2003-01-23,,women,,,2149,,Molly Walsh,GB,,5,1211,Walsh,,2026-07-13T14:01:23+02:00,
23,2003-06-18,Madrid,women,,160,495,,Monica Gomez Rivas,ES,https://storage.googleapis.com/fantasypadeltour/player-api/monica-gomez-rivas.webp,731,75,Gomez,drive,2026-07-15T12:00:23+02:00,
19,2007-03-08,,women,,,2167,,Morena Nicole Suarez,AR,,36,430,Nicole,,2026-07-13T14:01:12+02:00,
33,1993-02-01,,women,,,513,,Moura Hakim,EG,,115,213,Hakim,,2026-07-15T12:01:39+02:00,
54,1972-03-05,,women,,,2466,,Moya Ryan,IE,,17,663,Ryan,,2026-07-13T14:01:16+02:00,
32,1993-08-13,,women,,,2293,,Nada Majdoubi,FR,,40,403,Majdoubi,,2026-07-13T14:01:12+02:00,
26,2000-01-01,,women,,,703,,Nadia Aida Acuña Lopez,CH,,33,454,Aida,,2026-07-15T20:01:58+02:00,
16,2010-03-03,,women,,,2054,,Naia Santisteban Letamendia,ES,,5,1211,Santisteban,,2026-07-13T14:01:24+02:00,
16,2010-03-26,,women,,,2514,,Nanou Vereertbrugghen,BE,,16,674,Vereertbrugghen,,2026-07-13T14:01:16+02:00,
23,2002-08-17,,women,,,1530,,Narine Sargsyan,AM,,58,334,Sargsyan,,2026-07-13T14:01:10+02:00,
44,1982-02-08,,women,,,1619,,Natalee Rachel Nahoom,AU,,8,971,Nahoom,,2026-07-13T14:01:20+02:00,
30,1995-08-14,Ciudad de México,women,,152,680,,Natalia Blanco,MX,,77,277,Blanco,drive,2026-07-13T14:01:09+02:00,
21,2005-05-15,Valladolid,women,,165,1537,,Natalia Molinilla Paniagua,ES,,360,116,Molinilla,,2026-07-13T14:01:05+02:00,
21,2005-02-03,,women,,,781,,Natalia Reynoso Frigolet,MX,,0,1752,Reynoso,,2026-07-13T14:01:26+02:00,
34,1991-08-13,,women,,,1712,,Natalie Narkprasert,TH,,74,287,Narkprasert,,2026-07-13T14:01:09+02:00,
28,1997-08-22,Málaga,women,,160,481,,Natividad Lopez Diaz,ES,https://storage.googleapis.com/fantasypadeltour/player-api/natividad-lopez-diaz.webp,791,69,Lopez,backhand,2026-07-13T14:01:04+02:00,
23,2002-08-04,Buenos aires,women,,160,696,,Nerea Derbis,ES,https://storage.googleapis.com/fantasypadeltour/player-api/nerea-derbis.webp,87,260,Derbis,drive,2026-07-13T14:01:08+02:00,
16,2009-07-31,,women,,,804,,Nerea Gomez Blasquez,ES,,163,184,Gomez,,2026-07-13T14:01:07+02:00,
25,2001-02-05,Gran Canaria,women,,167,1612,,Nerea Guerra Santana,ES,,628,86,Guerra,drive,2026-07-13T14:01:04+02:00,
18,2008-04-18,,women,,,2494,,Nerea Guerrero Gonzalez,ES,,20,609,Guerrero,,2026-07-13T14:01:15+02:00,
16,2010-05-10,,women,,,2010,,Nerea Herrero,ES,,21,583,Herrero,,2026-07-13T14:01:15+02:00,
22,2004-06-16,,women,,,1378,,Nereida Quero Jiménez,ES,,23,558,Quero,,2026-07-13T14:01:14+02:00,
24,2002-04-08,,women,,,1994,,Nicole Borzecka,PL,,21,583,Borzecka,,2026-07-13T14:01:15+02:00,
,,,women,,,2463,,Nicole Erato,US,,8,971,Erato,,2026-07-13T14:01:21+02:00,
26,2000-06-04,,women,,,1526,,Nika Sluzhiteleva,RU,,227,156,Sluzhiteleva,,2026-07-13T14:01:06+02:00,
32,1994-05-29,,women,,,1602,,Nina Duernberger,AT,,67,310,Duernberger,,2026-07-13T14:01:10+02:00,
30,1995-08-01,,women,,,2524,,Nina Lammens,BE,,11,861,Lammens,,2026-07-13T14:01:19+02:00,
50,1976-02-27,,women,,,1893,,Ni Xiong,CN,,18,635,Xiong,,2026-07-13T14:01:16+02:00,
22,2004-04-23,Barcelona,women,,163,414,,Noa Canovas Paredes,ES,https://storage.googleapis.com/fantasypadeltour/player-api/noa-canovas-paredes.webp,1849,32,Canovas,backhand,2026-07-13T14:01:03+02:00,
19,2006-08-09,Madrid,women,,162,462,,Noemi Aguilar Carrillo,ES,https://storage.googleapis.com/fantasypadeltour/player-api/noemi-aguilar-carrillo.webp,1375,45,Aguilar,backhand,2026-07-13T14:01:03+02:00,
26,2000-01-01,,women,,,1835,,Noemi Bevilacqua,IT,,33,454,Bevilacqua,,2026-07-13T14:01:12+02:00,
23,2003-03-15,,women,,,2310,,Noemi Sermant,BE,,83,261,Sermant,,2026-07-13T14:01:08+02:00,
46,1980-02-01,,women,,,1883,,Noor Hanis Zainul Azizan,MY,,11,861,Hanis,,2026-07-13T14:01:19+02:00,
19,2006-07-27,,women,,,1533,,Nora Leinus,EE,,81,267,Leinus,,2026-07-13T14:01:09+02:00,
25,2001-06-07,,women,,,2427,,Nour Allani,TN,,38,420,Allani,,2026-07-14T08:00:06+02:00,
26,1999-09-11,,women,,,1615,,Novela Putria,ZZ,,172,178,Putria,,2026-07-13T14:01:06+02:00,
41,1984-11-06,,women,,,1895,,Novi Oey,GH,,14,744,Oey,,2026-07-13T14:01:17+02:00,
17,2008-10-06,,women,,,916,,Nura Padilla Tomasa,ES,,81,267,Padilla,,2026-07-13T14:01:09+02:00,
31,1994-12-09,Sanlucar de Barrameda,women,,160,457,,Nuria Rodriguez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/nuria-rodriguez.webp,2424,25,Rodriguez,backhand,2026-07-13T14:01:02+02:00,
24,2001-12-31,Murcia,women,,160,603,,Nuria Vivancos,ES,https://storage.googleapis.com/fantasypadeltour/player-api/nuria-vivancos.webp,71,300,Vivancos,drive,2026-07-15T12:03:41+02:00,
35,1990-09-01,,women,,,2005,,Oleksandra Mozharovska,UA,,21,583,Mozharovska,,2026-07-13T14:01:15+02:00,
26,2000-04-11,,women,,,1566,,Olivia Çiftçi,GB,,67,310,Çiftçi,,2026-07-13T14:01:10+02:00,
29,1996-12-09,,women,,,1997,,Or Battach,IL,,8,971,Battach,,2026-07-13T14:01:22+02:00,
17,2009-01-06,Caracas,women,,166,2084,,Oriana Meza,VE,,31,468,Meza,,2026-07-13T14:01:13+02:00,
,,,women,,,2513,,Ornella Hitimana,BE,,8,971,Hitimana,,2026-07-13T14:01:21+02:00,
25,2001-03-07,,women,,,2517,,Oumaima Aziz,MA,,0,1752,Aziz,,2026-07-13T14:01:25+02:00,
20,2005-11-23,,women,,,1931,,Paloma Albornoz,AR,,38,420,Albornoz,,2026-07-13T14:01:12+02:00,
31,1994-07-29,,women,,,691,,Pamela López Cervantes,MX,,0,9999,López,,2026-06-25T12:02:03+02:00,
32,1993-09-06,,women,,,889,,Pascalle Thenoux,CL,,35,437,Thenoux,,2026-07-13T14:01:12+02:00,
45,1981-04-06,,women,,,965,,Patricia Aburto,MX,,14,744,Aburto,,2026-07-13T14:01:18+02:00,
21,2005-01-23,Zaragoza,women,,172,546,,Patricia Araus Lopez,ES,,390,111,Araus,drive,2026-07-13T14:01:05+02:00,
41,1985-02-25,Cartagena,women,,167,401,,Patricia Llaguno Zielinski,ES,https://storage.googleapis.com/fantasypadeltour/player-api/patricia-llaguno-zielinski.webp,2692,22,Llaguno,backhand,2026-07-13T14:01:02+02:00,
40,1986-04-10,Alcobaça,women,,159,581,,Patricia Maria Ribeiro,ES,https://storage.googleapis.com/fantasypadeltour/player-api/patricia-maria-ribeiro.webp,278,134,Ribeiro,drive,2026-07-13T14:01:05+02:00,
24,2001-09-26,Zaragoza,women,,167,488,,Patricia Martinez Fortun,ES,https://storage.googleapis.com/fantasypadeltour/player-api/patricia-martinez-fortun.webp,1197,55,Martinez,drive,2026-07-13T14:01:03+02:00,
31,1995-04-07,,women,,,2250,,Patricia Martin Ortiz,ES,,19,615,Martin,,2026-07-15T16:01:13+02:00,
32,1993-09-01,,women,,,2244,,Patricia Perez Gonzalez,ES,,11,861,Perez,,2026-07-15T16:00:36+02:00,
28,1998-02-21,,women,,,1945,,Patricia Pinilla Torres,ES,,11,861,Pinilla,,2026-07-13T14:01:19+02:00,
16,2009-11-16,Valladolid,women,,165,789,,Patricia Roman Aldea,ES,,129,206,Roman,,2026-07-13T14:01:07+02:00,
18,2007-09-12,,women,,,2312,,Paula Del Rio Del Barrio,ES,,60,328,Del Rio Del Barrio,,2026-07-13T14:01:10+02:00,
,,,women,,,2392,,Paula Eyheraguibel,AR,,,,Eyheraguibel,,2026-07-09T16:00:49+02:00,
16,2010-01-10,Illescas,women,,158,1247,,Paula Ferrán,ES,,268,137,Ferrán,drive,2026-07-13T14:01:05+02:00,
29,1996-10-31,Moraleja,women,,160,389,,Paula Josemaria Martin,ES,https://storage.googleapis.com/fantasypadeltour/player-api/paula-josemaria-martin.webp,13897,4,Josemaria,drive,2026-07-13T14:01:02+02:00,
15,2010-12-04,,women,,,2492,,Paula Navas Benito,ES,,5,1211,Navas,,2026-07-13T14:01:23+02:00,
37,1989-04-15,,women,,,776,,Paulina Luquín Chavoya,MX,,28,494,Luquín,,2026-07-13T14:01:13+02:00,
43,1982-12-30,,women,,,1614,,Penny Sloman,GB,,5,1211,Sloman,,2026-07-13T14:01:23+02:00,
53,1972-10-22,,women,,,1613,,Pepita Stonor,AU,,10,910,Stonor,,2026-07-13T14:01:19+02:00,
30,1996-07-10,,women,,,1731,,Princess Jean Naquila,PH,,13,790,Jean,,2026-07-13T14:01:18+02:00,
20,2005-12-06,,women,,,1891,,Puck Bernard,NL,,184,172,Bernard,,2026-07-13T14:01:06+02:00,
28,1998-01-01,,women,,,774,,Quetzali Dafne Vazquez Montesinos,MX,,62,321,Vazquez,,2026-07-13T14:01:10+02:00,
37,1988-12-20,,women,,,2361,,Ranran Zheng,CN,,16,674,Zheng,,2026-07-13T14:01:17+02:00,
25,2000-10-09,,women,,,1572,,Raquel Almendros Garcia,ES,,72,298,Almendros,,2026-07-13T14:01:09+02:00,
18,2008-01-25,Las Palmas de Gran Canaria,women,,170,409,,Raquel Eugenio Barrera,ES,https://storage.googleapis.com/fantasypadeltour/player-api/raquel-eugenio-barrera.webp,2614,24,Eugenio,backhand,2026-07-13T14:01:02+02:00,
35,1991-06-14,Pelotas,women,,165,441,,Raquel Piltcher,BR,https://storage.googleapis.com/fantasypadeltour/player-api/raquel-piltcher.webp,835,65,Piltcher,drive,2026-07-13T14:01:04+02:00,
25,2001-03-12,Torremolinos,women,,173,605,,Raquel Segura Aguilar,ES,,30,478,Segura,drive,2026-07-15T12:03:56+02:00,
19,2006-10-11,,women,,,2182,,Rea Qinami,AL,,19,615,Qinami,,2026-07-13T14:01:15+02:00,
25,2000-11-02,Madrid,women,,157,467,,Rebeca Lopez Lopez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/rebeca-lopez-lopez.webp,604,88,Lopez,drive,2026-07-13T14:01:04+02:00,
27,1999-07-01,,women,,,775,,Regina Estrada Dieguez,MX,,36,430,Estrada,,2026-07-13T14:01:12+02:00,
19,2006-08-09,Torreón,women,,163,704,,Renata Martinez Becerra,MX,,167,182,Martinez,backhand,2026-07-15T20:02:04+02:00,
42,1984-06-03,,women,,,1714,,Ria Farinas,PH,,6,1170,Farinas,,2026-07-13T14:01:22+02:00,
44,1982-02-13,,women,,,903,,Rieko Maruyama,JP,,15,726,Maruyama,,2026-07-13T14:01:17+02:00,
34,1992-01-23,,women,,,892,,Rio Yamada,JP,,34,447,Yamada,,2026-07-13T14:01:12+02:00,
32,1993-09-07,,women,,,807,,Rita Vilaça,PT,,69,304,Vilaça,,2026-07-13T14:01:09+02:00,
41,1984-08-10,,women,,,558,,Riviere Anaise,FR,,14,744,Anaise,,2026-07-13T14:01:18+02:00,
28,1997-09-14,,women,,,2127,,Roberta Giulia Naicu,RO,,26,514,Giulia,,2026-07-13T14:01:14+02:00,
22,2003-07-23,,women,,,1827,,Roberta Liberti,IT,,45,382,Liberti,,2026-07-13T14:01:11+02:00,
36,1990-02-07,,women,,,2145,,Romina Belda,ES,,10,910,Belda,,2026-07-13T14:01:19+02:00,
31,1994-12-16,Singapore,women,,180,564,,Rosalie Van Der Hoek,NL,https://storage.googleapis.com/fantasypadeltour/player-api/rosalie-van-der-hoek.webp,264,142,Van Der Hoek,drive,2026-07-13T14:01:06+02:00,
25,2001-01-07,,women,,,2137,,Rosie Pooley,GB,,8,971,Pooley,,2026-07-13T14:01:21+02:00,
16,2009-10-19,,women,,,1381,,Rosie Quirk,GB,,48,374,Quirk,,2026-07-13T14:01:11+02:00,
39,1986-11-24,,women,,,2243,,Rovanny Conle Castillo,ES,,7,1166,Conle,,2026-07-15T16:00:29+02:00,
23,2003-03-20,,women,,,2519,,Rune Vierendeels,BE,,54,352,Vierendeels,,2026-07-13T14:01:10+02:00,
23,2002-07-28,,women,,,2348,,Ruonan Li,CN,,8,971,Li,,2026-07-13T14:01:22+02:00,
18,2008-06-16,,women,,,1539,,Ruth Petit Segarra,ES,,74,287,Petit,,2026-07-13T14:01:09+02:00,
33,1993-02-11,Tampere,women,,175,662,,Saana Saarteinen,FI,,13,790,Saarteinen,drive,2026-07-13T14:01:18+02:00,
22,2004-03-06,,women,,,1687,,Sadjo Coulibaly,ZZ,,33,454,Coulibaly,,2026-07-13T14:01:12+02:00,
35,1991-06-04,Tokyo,women,,,888,,Saki Tsukamoto,JP,,146,195,Tsukamoto,,2026-07-13T14:01:07+02:00,
34,1991-12-14,Barcelona,women,,167,483,,Sandra Bellver Fructuoso,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sandra-bellver-fructuoso.webp,849,64,Bellver,backhand,2026-07-13T14:01:03+02:00,
21,2005-06-07,,women,,,1567,,Sandra Gamez,ES,,56,342,Gamez,,2026-07-13T14:01:10+02:00,
39,1986-10-31,Palma de Mallorca,women,,161,576,,Sandra Hernandez Camacho,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sandra-hernandez-camacho.webp,0,1433,Hernandez,drive,2026-06-26T00:04:50+02:00,
19,2007-04-11,,women,,,1939,,Sandra Martinez Diaz,ES,,104,231,Martinez,,2026-07-13T14:01:08+02:00,
20,2006-02-19,Sabadell,women,,170,657,,Sandra Oliveras Gonzalez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sandra-oliveras-gonzalez.webp,52,358,Oliveras,backhand,2026-07-13T14:01:10+02:00,
34,1991-07-30,,women,,,2207,,Sandra Wallin,SE,,13,790,Wallin,,2026-07-13T14:01:19+02:00,
26,2000-05-05,,women,,,698,,Sara Almanza Martinez,MX,,0,9999,Almanza,,2026-06-25T12:02:46+02:00,
39,1987-04-29,Bologna,women,,,528,,Sara Errani,IT,,70,303,Errani,,2026-07-15T12:03:07+02:00,
18,2008-05-20,Palma de Mallorca,women,,156,390,,Sara Foguer Lapuente,ES,,244,148,Foguer,backhand,2026-07-13T14:01:06+02:00,
16,2009-08-29,,women,,,2162,,Sara Garrido Rodríguez,ES,,38,420,Garrido,,2026-07-13T14:01:12+02:00,
30,1996-06-29,,women,,,2225,,Sarah Al Balushi,OM,,13,790,Al Balushi,,2026-07-15T12:00:09+02:00,
47,1979-03-16,,women,,,2148,,Sarah Lochrie,GB,,6,1170,Lochrie,,2026-07-13T14:01:22+02:00,
,,,women,,,640,,Sara Mohammed Salhab,SA,,0,1511,Salhab,,2026-06-26T04:01:53+02:00,
38,1988-01-30,Berga,women,,161,445,,Sara Pujals Perez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sara-pujals-perez.webp,83,261,Pujals,backhand,2026-07-13T14:01:08+02:00,
30,1995-08-06,Santander,women,,160,402,,Sara Ruiz Soto,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sara-ruiz-soto.webp,672,79,Ruiz,drive,2026-07-13T14:01:04+02:00,
42,1984-07-05,,women,,,896,,Sayaka Yoshimoto,JP,,91,254,Yoshimoto,,2026-07-13T14:01:08+02:00,
28,1997-10-10,,women,,,2088,,Selima Fendri,TN,,8,971,Fendri,,2026-07-13T14:01:21+02:00,
35,1990-08-14,,women,,,2351,,Shihui Cui,CN,,8,971,Cui,,2026-07-13T14:01:22+02:00,
28,1997-10-01,,women,,,1382,,Sian Payne,GB,,31,468,Payne,,2026-07-13T14:01:13+02:00,
17,2008-07-31,,women,,,2215,,Silje Kjaergaard,SE,,18,635,Kjaergaard,,2026-07-13T14:01:16+02:00,
46,1979-09-07,Buenos Aires,women,,160,652,,Silvana Campus,AR,,5,1104,Campus,backhand,2026-06-26T08:04:25+02:00,
31,1995-02-27,Ferrol,women,,167,669,,Silvia Lopez Vidal,ES,,81,267,Lopez,,2026-07-13T14:01:09+02:00,
32,1994-01-25,Piombino,women,,178,2308,,Silvia Trassinelli,IT,,14,744,Trassinelli,backhand,2026-07-13T14:01:18+02:00,
28,1998-01-10,Copenhagen,women,,168,1509,,Simone Alipieva,DK,,128,207,Alipieva,drive,2026-07-13T14:01:07+02:00,
25,2000-08-26,,women,,,1929,,Simone Simas,PT,,64,317,Simas,,2026-07-13T14:01:10+02:00,
37,1989-07-05,,women,,,1638,,Sirui He,CN,,31,468,He,,2026-07-13T14:01:13+02:00,
31,1994-11-30,Lisboa,women,,172,411,,Sofia Araujo,PT,https://storage.googleapis.com/fantasypadeltour/player-api/sofia-araujo.webp,7017,8,Araujo,backhand,2026-07-13T14:01:02+02:00,
42,1984-02-16,Halmstad,women,,176,2200,,Sofia Arvidsson,SE,,25,529,Arvidsson,drive,2026-07-13T14:01:14+02:00,
26,2000-01-11,,women,,,920,,Sofia Carmo Machado,PT,,55,347,Carmo,,2026-07-13T14:01:10+02:00,
33,1993-01-28,,women,,,1228,,Sofia Formigal,PT,,30,478,Formigal,,2026-07-13T14:01:13+02:00,
28,1998-01-26,,women,,,1327,,Sofia Gulnova,RU,,79,274,Gulnova,,2026-07-13T14:01:09+02:00,
31,1994-10-31,,women,,,708,,Sofía María González Lara,MX,,36,430,González,,2026-07-15T20:02:36+02:00,
19,2007-04-20,,women,,,2493,,Sofia Pastor Sebastian,ES,,83,261,Pastor,,2026-07-13T14:01:08+02:00,
22,2004-04-22,,women,,,1575,,Sofia Pietralunga,IT,,5,1211,Pietralunga,,2026-07-13T14:01:24+02:00,
23,2003-03-26,Palma de Mallorca,women,,172,455,,Sofia Saiz Vallejo,ES,https://storage.googleapis.com/fantasypadeltour/player-api/sofia-saiz-vallejo.webp,1354,47,Saiz,backhand,2026-07-13T14:01:03+02:00,
30,1995-10-28,,women,,171,1310,,Sofia Salimova,RU,,50,366,Salimova,,2026-07-13T14:01:11+02:00,
19,2006-10-03,San francisco cordoba,women,,180,1930,,Sol Capello,AR,,46,375,Capello,,2026-07-13T14:01:11+02:00,
30,1996-02-21,,women,,,1609,,Sonja Balic,AU,,13,790,Balic,,2026-07-13T14:01:18+02:00,
23,2003-05-21,,women,,,2197,,Sophia Horne Bang,DK,,34,447,Horne,,2026-07-13T14:01:12+02:00,
36,1990-05-12,,women,,,2144,,Sophie Bray,GB,,13,790,Bray,,2026-07-13T14:01:18+02:00,
25,2000-12-08,Lourdes,women,,178,555,,Steffi Merah,FR,,244,148,Merah,backhand,2026-07-13T14:01:06+02:00,
37,1989-03-08,Gravenzande,women,,170,537,,Stephanie Weterings,NL,https://storage.googleapis.com/fantasypadeltour/player-api/stephanie-weterings.webp,253,146,Weterings,drive,2026-07-13T14:01:06+02:00,
34,1992-02-22,,women,,,784,,Susana Leticia Alcaraz González,MX,,32,462,Alcaraz,,2026-07-13T14:01:13+02:00,
17,2009-01-08,Jaen,women,,170,923,,Susana Martin Marin,ES,,229,154,Martin,,2026-07-13T14:01:06+02:00,
34,1992-04-18,,women,,,2556,,Susan Mc Rann,IE,,,,Mc Rann,,2026-07-15T04:00:02+02:00,
32,1994-04-15,,women,,,1508,,Taly Merker,EC,,13,790,Merker,,2026-07-13T14:01:18+02:00,
30,1995-10-10,Valencia,women,,178,423,,Tamara Icardo Alcorisa,ES,https://storage.googleapis.com/fantasypadeltour/player-api/tamara-icardo-alcorisa.webp,6797,9,Icardo,backhand,2026-07-13T14:01:02+02:00,
46,1980-06-13,,women,,,2249,,Tatsiana Kazlova,ZZ,,22,568,Kazlova,,2026-07-15T16:01:06+02:00,
21,2004-10-28,,women,,,1317,,Tatyana Giorgadze,KZ,,21,583,Giorgadze,,2026-07-13T14:01:15+02:00,
41,1984-12-10,,women,,,2234,,Tatyana Kutulaeva,ZZ,,51,362,Kutulaeva,,2026-07-15T16:02:13+02:00,
21,2005-01-28,Helsingborg,women,,168,2202,,Tea Hylander,SE,,13,790,Hylander,drive,2026-07-13T14:01:19+02:00,
43,1982-11-26,,women,,,1618,,Tenielle Dunstall,AU,,10,910,Dunstall,,2026-07-13T14:01:20+02:00,
38,1988-03-03,,women,,,2086,,Teodora Mirosavljevic,RS,,26,514,Mirosavljevic,,2026-07-13T14:01:14+02:00,
